batch_id,group,group_slug,attempted_logical_runs,completed_runs_with_summary,tracking_rmse_m,tracking_error_mean_m,tracking_error_std_m,isaac_forward_mean_m,isaac_forward_std_m,guard_total_mean,guard_total_std,guard_total_sum,reject_count_mean,reject_count_std,reject_count_sum,max_still_sec_mean,max_still_sec_std,yaw_drift_abs_mean_deg,yaw_drift_abs_std_deg,z_height_variance_mean_m2,z_height_variance_std_m2,z_height_range_mean_m,z_height_range_std_m,trunk_sink_rate,weird_pose_rate,mpc_solve_time_avg_ms_mean,mpc_solve_time_avg_ms_variance,mpc_solve_time_last_ms_mean,mpc_solve_time_last_ms_variance,mpc_solve_time_max_ms_mean,mpc_solve_time_max_ms_variance,solver_timeout_count_mean,solver_timeout_count_std,solver_timeout_rate_mean,solver_timeout_rate_std,solver_timeout_run_rate
batch_endurance_stride008_lookahead12_v3_confirm,Proposed,proposed,5,5,2.6944449972437954,-2.6944168793342937,0.012309489451718933,0.3055831206657061,0.012309489451718916,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000341999703,0.36110942070605057,5.8494057248579825,0.9468730118049663,2.0608010014246177e-05,8.839078032646838e-06,0.01542525639072495,0.0026831783525745213,0.0,0.0,4.6244186,0.00206087108104,5.013573599999999,0.6263412660418402,11.869128,0.15259358648800006,4.4,1.3564659966250536,0.0011133886865217356,0.0003415843009339008,1.0
