batch_id,group,group_slug,attempted_logical_runs,completed_runs_with_summary,tracking_rmse_m,tracking_error_mean_m,tracking_error_std_m,isaac_forward_mean_m,isaac_forward_std_m,guard_total_mean,guard_total_std,guard_total_sum,reject_count_mean,reject_count_std,reject_count_sum,max_still_sec_mean,max_still_sec_std,yaw_drift_abs_mean_deg,yaw_drift_abs_std_deg,z_height_variance_mean_m2,z_height_variance_std_m2,z_height_range_mean_m,z_height_range_std_m,trunk_sink_rate,weird_pose_rate,mpc_solve_time_avg_ms_mean,mpc_solve_time_avg_ms_variance,mpc_solve_time_last_ms_mean,mpc_solve_time_last_ms_variance,mpc_solve_time_max_ms_mean,mpc_solve_time_max_ms_variance,solver_timeout_count_mean,solver_timeout_count_std,solver_timeout_rate_mean,solver_timeout_rate_std,solver_timeout_run_rate
endurance_forward_smoke,Proposed,proposed,1,1,1.9999968995892605,-1.9999968995892605,0.0,3.100410739461724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.933334373,0.0,5.381041811853592e-05,0.0,2.0722392900350554e-13,0.0,2.563832155966228e-06,0.0,0.0,0.0,,,,,,,,,,,0.0
