batch_id,group,group_slug,run_tag,solver,task_branch_constraint_enabled,summary_file,posture_file,container_log,target_distance_source,target_distance_m,target_distance_cmd_m,target_distance_target_snapshot_last_m,isaac_forward_m,odom_forward_m,isaac_yaw_drift_rad,odom_yaw_drift_rad,yaw_drift_deg,z_height_mean_m,z_height_variance_m2,z_height_std_m,z_height_range_m,tracking_error_m,tracking_rmse_m,guard_total_events,reject_backend_joint_command,max_still_sec,trunk_sink_detected,weird_pose_detected,mpc_solve_time_avg_ms,mpc_solve_time_last_ms,mpc_solve_time_max_ms,mpc_solve_time_samples,solver_timeout_threshold_ms,solver_timeout_exceed_count,solver_timeout_exceed_rate,solver_timeout_flag,solver_perf_cost,solver_perf_ineq_constraints_sse,solver_perf_eq_constraints_sse,mode_sequence,probe_ready
batch_endurance_stride008_lookahead12_v2,Proposed,proposed,batch_endurance_stride008_lookahead12_v2_proposed_r01_20260330_121842,ipm,True,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r01_20260330_121842_summary.json,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r01_20260330_121842_posture.json,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r01_20260330_121842_container.log,cmd_vel,3.0,3.0,0.180000010228506,0.3059281099810702,0.3071693170227976,0.14784718695800336,0.1480723598517053,8.48392128204509,-0.04911570704508293,2.6992688324977384e-05,0.005195448808811168,0.014967177731103079,-2.6940718900189298,2.6940718900189298,0,0,0.5000000260000661,0,0,4.632613,3.726896,11.783039,3736,10.0,2,0.0005353319057815846,1,68.953305,1e-06,0.256473,"[21, 42]",1
batch_endurance_stride008_lookahead12_v2,Proposed,proposed,batch_endurance_stride008_lookahead12_v2_proposed_r02_20260330_121934,ipm,True,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r02_20260330_121934_summary.json,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r02_20260330_121934_posture.json,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r02_20260330_121934_container.log,cmd_vel,3.0,3.0,0.17999999893584226,0.2716445067424413,0.27348919935269467,0.05840764136591803,0.05850479442664243,3.3520778019271122,-0.05059938112266168,3.911175362996185e-05,0.006253939049108317,0.016545146608273394,-2.728355493257559,2.728355493257559,0,0,0.7666667060000236,0,0,4.690748,3.699067,11.380625,3402,10.0,4,0.0011757789535567313,1,66.587271,2e-06,0.316003,"[21, 42]",1
batch_endurance_stride008_lookahead12_v2,Proposed,proposed,batch_endurance_stride008_lookahead12_v2_proposed_r03_20260330_122026,ipm,True,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r03_20260330_122026_summary.json,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r03_20260330_122026_posture.json,/home/u-zhuang/ros2_ws/src/ocs2_hexbot_ws/src/hexbot_locomotion_mpc/results/batch_batch_endurance_stride008_lookahead12_v2/proposed/batch_endurance_stride008_lookahead12_v2_proposed_r03_20260330_122026_container.log,cmd_vel,3.0,3.0,0.0,0.16881336978950273,0.17012106377646952,0.07396948287307614,0.07397907564040304,4.238688806474172,-0.0435126746765233,4.7352490525887395e-05,0.006881314592858504,0.02127250837065927,-2.8311866302104973,2.8311866302104973,0,0,0.5000000259999524,0,0,4.665228,3.827582,12.901919,2815,10.0,1,0.00035523978685612787,1,71.666661,5e-06,0.195021,[63],1
